CPF_CNPJ;TIPO_PESSOA;TIPO_DEVEDOR;NOME_DEVEDOR;UF_UNIDADE_RESPONSAVEL;UNIDADE_RESPONSAVEL;NUMERO_INSCRICAO;TIPO_SITUACAO_INSCRICAO;SITUACAO_INSCRICAO;TIPO_CREDITO;DATA_INSCRICAO;INDICADOR_AJUIZADO;VALOR_CONSOLIDADO;ARQUIVO_ORIGEM
13.983.291/0001-27;Pessoa jurídica;Principal;CLUBE DE CAMPO GUANAMBI;BA;VITORIA DA CONQUISTA;432020934;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;19/10/2013;SIM;3932.29;PREVIDENCIARIO
63.111.553/0001-31;Pessoa jurídica;Principal;CLUBE DE CAMPOS CARAIBAS;BA;FEIRA DE SANTANA;399170200;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;03/12/2011;SIM;28204.06;PREVIDENCIARIO
13.100.037/0001-33;Pessoa jurídica;Principal;CLUBE 2004 DA BAHIA;BA;BAHIA;397153228;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;16/07/2011;SIM;38672.70;PREVIDENCIARIO
14.003.701/0001-99;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;BA;BAHIA;127999051;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;29/03/2017;NAO;339.82;PREVIDENCIARIO
02.436.823/0001-90;Pessoa jurídica;Principal;VITORIA SA;BA;BAHIA;360956920;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;24/12/2008;NAO;4393.25;PREVIDENCIARIO
15.217.003/0001-59;Pessoa jurídica;Principal;ESPORTE CLUBE VITORIA;BA;BAHIA;311443427;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;24/05/1990;NAO;9275.77;PREVIDENCIARIO
15.217.003/0001-59;Pessoa jurídica;Principal;ESPORTE CLUBE VITORIA;BA;BAHIA;350794120;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;23/10/2000;NAO;1586.85;PREVIDENCIARIO
14.007.322/0001-77;Pessoa jurídica;Principal;CLUBE DE CAMPO LARANJEIRA;BA;BAHIA;317786857;Em cobrança;CITACAO DO DEVEDOR;OUTROS;12/01/1996;SIM;32376.45;PREVIDENCIARIO
16.231.300/0001-11;Pessoa jurídica;Principal;CLUBE DE CAMPO DE CACULE;BA;VITORIA DA CONQUISTA;164803254;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;15/11/2019;NAO;100449.26;PREVIDENCIARIO
14.704.498/0001-88;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;BA;BAHIA;394978676;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;05/03/2011;SIM;9821.05;PREVIDENCIARIO
13.247.259/0001-83;Pessoa jurídica;Principal;COUNTRY CLUB PRIMAVERA;BA;VITORIA DA CONQUISTA;413060314;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;22/03/2013;SIM;63247.39;PREVIDENCIARIO
16.230.831/0001-90;Pessoa jurídica;Principal;FEIRA TENIS CLUBE;BA;FEIRA DE SANTANA;350731756;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;AFERICAO INDIRETA;16/05/2001;SIM;192006.86;PREVIDENCIARIO
13.188.123/0001-40;Pessoa jurídica;Principal;CENTRO DE CULTURA FISICA DA PITUBA LTDA MICRO EMPRESA;BA;BAHIA;556687728;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;04/02/1999;SIM;18115.37;PREVIDENCIARIO
33.831.702/0001-76;Pessoa jurídica;Principal;CLUBE SOCIAL E DESPORTIVO DE CAMACARI;BA;BAHIA;466915217;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;01/02/2018;NAO;1660.67;PREVIDENCIARIO
42.696.740/0001-54;Pessoa jurídica;Principal;ASSOCIACAO CULTURAL E RECREATIVA ITUACUENSE ACRI;BA;VITORIA DA CONQUISTA;131551175;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;12/11/2016;NAO;9247.83;PREVIDENCIARIO
14.615.264/0001-64;Pessoa jurídica;Principal;CLUBE DOS QUARENTA;BA;ILHEUS;443066809;Em cobrança;PRE AJUIZAMENTO / DISTRIBUICAO (ELETRONICO/AUTOMATICO);OUTROS;21/03/2014;NAO;29131.98;PREVIDENCIARIO
13.225.651/0001-21;Pessoa jurídica;Principal;FLUMINENSE DE FEIRA FUTEBOL CLUBE;BA;FEIRA DE SANTANA;392684403;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;24/12/2011;SIM;139556.77;PREVIDENCIARIO
13.272.539/0001-41;Pessoa jurídica;Principal;CLUBE RECREATIVO NOVA ESPERANCA;BA;VITORIA DA CONQUISTA;122806204;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;17/10/2015;SIM;13939.58;PREVIDENCIARIO
13.983.291/0001-27;Pessoa jurídica;Principal;CLUBE DE CAMPO GUANAMBI;BA;VITORIA DA CONQUISTA;397538839;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;13/08/2011;SIM;29178.32;PREVIDENCIARIO
14.006.670/0001-20;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;BA;BAHIA;140375694;Benefício Fiscal;INCLUIDO EM PARCELAMENTO SIMP. LEI 10.522;OUTROS;16/04/2018;NAO;5105.94;PREVIDENCIARIO
13.100.037/0001-33;Pessoa jurídica;Principal;CLUBE 2004 DA BAHIA;BA;BAHIA;482518170;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;11/07/2015;SIM;51988.01;PREVIDENCIARIO
14.828.107/0001-37;Pessoa jurídica;Principal;VILLAS TENIS CLUBE;BA;BAHIA;402740572;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;27/07/2012;SIM;11282.78;PREVIDENCIARIO
14.442.560/0001-00;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;BA;ILHEUS;146780248;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;30/03/2019;SIM;2727.97;PREVIDENCIARIO
14.533.228/0001-51;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;BA;FEIRA DE SANTANA;366062140;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;06/06/2014;NAO;1459.43;PREVIDENCIARIO
15.193.923/0001-84;Pessoa jurídica;Principal;ESPORTE CLUBE BAHIA;BA;BAHIA;351589520;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;14/01/2009;SIM;195536.36;PREVIDENCIARIO
15.193.923/0001-84;Pessoa jurídica;Principal;ESPORTE CLUBE BAHIA;BA;BAHIA;369805968;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;15/10/2010;SIM;835857.71;PREVIDENCIARIO
15.193.923/0001-84;Pessoa jurídica;Principal;ESPORTE CLUBE BAHIA;BA;BAHIA;437552136;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;09/01/2014;SIM;816200.30;PREVIDENCIARIO
15.193.923/0001-84;Pessoa jurídica;Principal;ESPORTE CLUBE BAHIA;BA;BAHIA;438852338;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;10/01/2014;SIM;141453.84;PREVIDENCIARIO
02.436.823/0001-90;Pessoa jurídica;Principal;VITORIA SA;BA;BAHIA;372710077;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;26/07/2015;SIM;1793783.64;PREVIDENCIARIO
15.217.003/0001-59;Pessoa jurídica;Principal;ESPORTE CLUBE VITORIA;BA;BAHIA;350794111;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;31/10/2000;NAO;56234.75;PREVIDENCIARIO
15.191.471/0001-00;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA DA BAHIA;BA;BAHIA;350793484;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;CONTRIBUICAO NAO REPASSADA;14/04/2012;SIM;104035.31;PREVIDENCIARIO
15.191.471/0001-00;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA DA BAHIA;BA;BAHIA;321397398;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;11/11/1996;SIM;164701.76;PREVIDENCIARIO
14.352.934/0001-05;Pessoa jurídica;Principal;GRAPIUNA TENIS CLUBE;BA;BAHIA;319686841;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;CONTRIBUICAO NAO REPASSADA;31/01/1996;SIM;4642.81;PREVIDENCIARIO
13.247.259/0001-83;Pessoa jurídica;Principal;COUNTRY CLUB PRIMAVERA;BA;VITORIA DA CONQUISTA;395815860;Em cobrança;PARCELAMENTO RESCINDIDO;OUTROS;04/04/2011;SIM;287234.51;PREVIDENCIARIO
00.643.419/0001-61;Pessoa jurídica;Principal;CLUBE DOS 100;BA;BAHIA;434403598;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;15/11/2013;SIM;11647.48;PREVIDENCIARIO
14.583.884/0001-69;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL NAZARE BAHIA;BA;BAHIA;399166742;Benefício Fiscal;INCLUIDO EM PARCELAMENTO SIMP. LEI 10.522;OUTROS;03/12/2011;SIM;11726.53;PREVIDENCIARIO
14.262.083/0001-00;Pessoa jurídica;Principal;ITABUNA ESPORTE CLUBE;BA;ILHEUS;390310859;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;23/06/2013;SIM;8035.52;PREVIDENCIARIO
14.262.083/0001-00;Pessoa jurídica;Principal;ITABUNA ESPORTE CLUBE;BA;BAHIA;314890297;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;01/12/1993;SIM;222700.96;PREVIDENCIARIO
14.259.428/0001-68;Pessoa jurídica;Principal;ASSOCIACAO DESPORTIVA E CULTURAL COELBA ADELBA;BA;BAHIA;367737388;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;30/03/2019;NAO;82.83;PREVIDENCIARIO
14.259.428/0001-68;Pessoa jurídica;Principal;ASSOCIACAO DESPORTIVA E CULTURAL COELBA ADELBA;BA;BAHIA;492066957;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;29/03/2017;SIM;462.42;PREVIDENCIARIO
33.831.702/0001-76;Pessoa jurídica;Principal;CLUBE SOCIAL E DESPORTIVO DE CAMACARI;BA;BAHIA;118260260;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;10/03/2018;NAO;3289.14;PREVIDENCIARIO
42.696.740/0001-54;Pessoa jurídica;Principal;ASSOCIACAO CULTURAL E RECREATIVA ITUACUENSE ACRI;BA;VITORIA DA CONQUISTA;403757789;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;28/09/2012;SIM;2470.26;PREVIDENCIARIO
13.652.896/0001-35;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;BA;BARREIRAS;124639992;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;16/01/2016;SIM;36593.99;PREVIDENCIARIO
04.822.354/0001-72;Pessoa jurídica;Principal;CATUENSE FUTEBOL S.A.;BA;BAHIA;436667150;Em cobrança;PRE AJUIZAMENTO / DISTRIBUICAO (ELETRONICO/AUTOMATICO);OUTROS;29/04/2016;NAO;17915.81;PREVIDENCIARIO
13.983.291/0001-27;Pessoa jurídica;Principal;CLUBE DE CAMPO GUANAMBI;BA;VITORIA DA CONQUISTA;365907928;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;26/04/2010;SIM;38268.06;PREVIDENCIARIO
13.100.037/0001-33;Pessoa jurídica;Principal;CLUBE 2004 DA BAHIA;BA;BAHIA;164988190;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;23/11/2019;NAO;220900.82;PREVIDENCIARIO
04.788.486/0001-25;Pessoa jurídica;Principal;ASSOCIACAO AZALEIA NORDESTE;BA;VITORIA DA CONQUISTA;144492954;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;02/02/2018;NAO;811.80;PREVIDENCIARIO
13.729.520/0001-81;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;BA;ILHEUS;156376407;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;30/11/2019;NAO;60902.38;PREVIDENCIARIO
40.739.856/0001-06;Pessoa jurídica;Principal;BANCARIOS IATE CLUBE DE ILHEUS;BA;ILHEUS;365853828;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;24/12/2011;SIM;36478.96;PREVIDENCIARIO
14.003.701/0001-99;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;BA;BAHIA;428994423;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;29/03/2017;NAO;783.67;PREVIDENCIARIO
15.193.923/0001-84;Pessoa jurídica;Principal;ESPORTE CLUBE BAHIA;BA;BAHIA;421895900;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;13/04/2014;SIM;143897.89;PREVIDENCIARIO
15.193.923/0001-84;Pessoa jurídica;Principal;ESPORTE CLUBE BAHIA;BA;BAHIA;366964259;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;13/03/2010;SIM;164873.51;PREVIDENCIARIO
15.193.923/0001-84;Pessoa jurídica;Principal;ESPORTE CLUBE BAHIA;BA;BAHIA;372840000;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;22/08/2015;SIM;32186.03;PREVIDENCIARIO
15.193.923/0001-84;Pessoa jurídica;Principal;ESPORTE CLUBE BAHIA;BA;BAHIA;394987209;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;05/03/2011;SIM;88843.52;PREVIDENCIARIO
14.621.411/0001-09;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;BA;ILHEUS;129359319;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;26/02/2018;NAO;8829.15;PREVIDENCIARIO
14.704.498/0001-88;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;BA;BAHIA;369672534;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;09/10/2010;SIM;4327.66;PREVIDENCIARIO
13.236.757/0001-20;Pessoa jurídica;Principal;ARVO ASSOCIACAO RECREATIVA VALE DO OURO;BA;ILHEUS;365828661;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;10/06/2011;SIM;4388.53;PREVIDENCIARIO
13.236.757/0001-20;Pessoa jurídica;Principal;ARVO ASSOCIACAO RECREATIVA VALE DO OURO;BA;ILHEUS;365828670;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;10/06/2011;SIM;26777.54;PREVIDENCIARIO
16.451.122/0001-34;Pessoa jurídica;Principal;ESPORTE CLUB JACUIPENSE;BA;FEIRA DE SANTANA;123975085;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;24/12/2016;SIM;36596.05;PREVIDENCIARIO
13.272.539/0001-41;Pessoa jurídica;Principal;CLUBE RECREATIVO NOVA ESPERANCA;BA;VITORIA DA CONQUISTA;400919834;Em cobrança;PRE AJUIZAMENTO / DISTRIBUICAO (ELETRONICO/AUTOMATICO);OUTROS;30/03/2012;NAO;6996.71;PREVIDENCIARIO
13.983.291/0001-27;Pessoa jurídica;Principal;CLUBE DE CAMPO GUANAMBI;BA;VITORIA DA CONQUISTA;395429757;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;19/03/2011;SIM;29790.40;PREVIDENCIARIO
13.100.037/0001-33;Pessoa jurídica;Principal;CLUBE 2004 DA BAHIA;BA;BAHIA;128723165;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;23/07/2016;SIM;299669.11;PREVIDENCIARIO
13.100.037/0001-33;Pessoa jurídica;Principal;CLUBE 2004 DA BAHIA;BA;BAHIA;136521908;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;01/02/2018;SIM;76050.18;PREVIDENCIARIO
13.100.037/0001-33;Pessoa jurídica;Principal;CLUBE 2004 DA BAHIA;BA;BAHIA;442588593;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;21/03/2014;SIM;332600.24;PREVIDENCIARIO
04.788.486/0001-25;Pessoa jurídica;Principal;ASSOCIACAO AZALEIA NORDESTE;BA;VITORIA DA CONQUISTA;166841447;Em cobrança;PRE-INSCRICAO DE CREDITO DE LDCG/DCG;OUTROS;01/01/1000;NAO;20738.07;PREVIDENCIARIO
14.600.167/0001-06;Pessoa jurídica;Principal;JEQUIE TENIS CLUBE;BA;VITORIA DA CONQUISTA;312239580;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;24/05/1990;SIM;5668.31;PREVIDENCIARIO
40.739.856/0001-06;Pessoa jurídica;Principal;BANCARIOS IATE CLUBE DE ILHEUS;BA;ILHEUS;137340001;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;01/02/2018;SIM;40171.52;PREVIDENCIARIO
40.739.856/0001-06;Pessoa jurídica;Principal;BANCARIOS IATE CLUBE DE ILHEUS;BA;ILHEUS;361026897;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;15/05/2009;SIM;54970.81;PREVIDENCIARIO
14.533.228/0001-51;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;BA;FEIRA DE SANTANA;399166483;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;03/12/2011;SIM;3230.40;PREVIDENCIARIO
14.579.833/0001-63;Pessoa jurídica;Principal;ESPORTE CLUBE PERIPERI;BA;BAHIA;355561573;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;21/08/2010;SIM;17039.44;PREVIDENCIARIO
15.193.923/0001-84;Pessoa jurídica;Principal;ESPORTE CLUBE BAHIA;BA;BAHIA;396473873;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;30/11/2012;SIM;224887.64;PREVIDENCIARIO
16.231.300/0001-11;Pessoa jurídica;Principal;CLUBE DE CAMPO DE CACULE;BA;VITORIA DA CONQUISTA;113781857;Em cobrança;PARCELAMENTO RESCINDIDO;OUTROS;11/07/2015;SIM;24334.02;PREVIDENCIARIO
15.191.471/0001-00;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA DA BAHIA;BA;BAHIA;321397347;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;11/11/1996;SIM;173099.64;PREVIDENCIARIO
14.352.934/0001-05;Pessoa jurídica;Principal;GRAPIUNA TENIS CLUBE;BA;ILHEUS;368246710;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;30/12/2011;SIM;4718.56;PREVIDENCIARIO
14.352.934/0001-05;Pessoa jurídica;Principal;GRAPIUNA TENIS CLUBE;BA;ILHEUS;368246728;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;30/12/2011;SIM;21405.50;PREVIDENCIARIO
13.247.259/0001-83;Pessoa jurídica;Principal;COUNTRY CLUB PRIMAVERA;BA;VITORIA DA CONQUISTA;365892858;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;28/01/2017;NAO;95986.83;PREVIDENCIARIO
13.247.259/0001-83;Pessoa jurídica;Principal;COUNTRY CLUB PRIMAVERA;BA;VITORIA DA CONQUISTA;365906948;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;28/01/2017;NAO;4631.21;PREVIDENCIARIO
13.247.259/0001-83;Pessoa jurídica;Principal;COUNTRY CLUB PRIMAVERA;BA;VITORIA DA CONQUISTA;397455313;Em cobrança;PARCELAMENTO RESCINDIDO;OUTROS;04/09/2011;SIM;93166.40;PREVIDENCIARIO
02.357.080/0001-62;Pessoa jurídica;Principal;ESPORTE CLUBE BAHIA SA;BA;BAHIA;372839894;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;SOLIDARIEDADE;08/08/2015;SIM;127741.00;PREVIDENCIARIO
02.357.080/0001-62;Pessoa jurídica;Principal;ESPORTE CLUBE BAHIA SA;BA;BAHIA;372839908;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;08/08/2015;SIM;3315.48;PREVIDENCIARIO
14.262.083/0001-00;Pessoa jurídica;Principal;ITABUNA ESPORTE CLUBE;BA;BAHIA;314890270;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;01/12/1993;SIM;46428.01;PREVIDENCIARIO
14.259.428/0001-68;Pessoa jurídica;Principal;ASSOCIACAO DESPORTIVA E CULTURAL COELBA ADELBA;BA;BAHIA;165700092;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;15/12/2019;NAO;70479.45;PREVIDENCIARIO
14.022.263/0001-06;Pessoa jurídica;Principal;FLUMINENSE FUTEBOL CLUBE;BA;FEIRA DE SANTANA;368168573;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;05/06/2010;SIM;3307.48;PREVIDENCIARIO
14.022.263/0001-06;Pessoa jurídica;Principal;FLUMINENSE FUTEBOL CLUBE;BA;FEIRA DE SANTANA;368168581;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;05/06/2010;SIM;10614.97;PREVIDENCIARIO
14.615.264/0001-64;Pessoa jurídica;Principal;CLUBE DOS QUARENTA;BA;ILHEUS;403296200;Em cobrança;PRE AJUIZAMENTO / DISTRIBUICAO (ELETRONICO/AUTOMATICO);OUTROS;31/08/2012;NAO;13533.13;PREVIDENCIARIO
13.272.539/0001-41;Pessoa jurídica;Principal;CLUBE RECREATIVO NOVA ESPERANCA;BA;VITORIA DA CONQUISTA;122806212;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;17/10/2015;SIM;46178.44;PREVIDENCIARIO
15.217.003/0002-30;Pessoa jurídica;Principal;ESPORTE CLUBE VITORIA;BA;BAHIA;323250114;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;CONTRIBUICAO NAO REPASSADA;13/08/1997;SIM;13783.27;PREVIDENCIARIO
13.100.037/0001-33;Pessoa jurídica;Principal;CLUBE 2004 DA BAHIA;BA;BAHIA;365165948;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;16/12/2011;SIM;65961.71;PREVIDENCIARIO
14.493.407/0001-02;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;BA;VITORIA DA CONQUISTA;403781000;Benefício Fiscal;INCLUIDO EM PARCELAMENTO SIMP. LEI 10.522;OUTROS;28/09/2012;NAO;2437.79;PREVIDENCIARIO
40.739.856/0001-06;Pessoa jurídica;Principal;BANCARIOS IATE CLUBE DE ILHEUS;BA;ILHEUS;366213571;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;24/12/2011;SIM;7567.85;PREVIDENCIARIO
40.739.856/0001-06;Pessoa jurídica;Principal;BANCARIOS IATE CLUBE DE ILHEUS;BA;ILHEUS;366506625;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;06/07/2012;NAO;1605.96;PREVIDENCIARIO
40.739.856/0001-06;Pessoa jurídica;Principal;BANCARIOS IATE CLUBE DE ILHEUS;BA;ILHEUS;485341026;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;11/07/2015;SIM;3581.48;PREVIDENCIARIO
14.003.701/0001-99;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;BA;BAHIA;399166424;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;03/12/2011;SIM;33137.51;PREVIDENCIARIO
15.193.923/0001-84;Pessoa jurídica;Principal;ESPORTE CLUBE BAHIA;BA;BAHIA;484708783;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;11/07/2015;SIM;474330.43;PREVIDENCIARIO
13.247.259/0001-83;Pessoa jurídica;Principal;COUNTRY CLUB PRIMAVERA;BA;VITORIA DA CONQUISTA;373296932;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;28/01/2017;NAO;67943.06;PREVIDENCIARIO
13.188.123/0001-40;Pessoa jurídica;Principal;CENTRO DE CULTURA FISICA DA PITUBA LTDA MICRO EMPRESA;BA;BAHIA;556094816;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;04/02/1999;SIM;7800.00;PREVIDENCIARIO
14.259.428/0001-68;Pessoa jurídica;Principal;ASSOCIACAO DESPORTIVA E CULTURAL COELBA ADELBA;BA;BAHIA;127489860;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;10/03/2018;SIM;352590.74;PREVIDENCIARIO
33.831.702/0001-76;Pessoa jurídica;Principal;CLUBE SOCIAL E DESPORTIVO DE CAMACARI;BA;BAHIA;118260251;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;10/03/2018;NAO;1166.40;PREVIDENCIARIO
42.696.740/0001-54;Pessoa jurídica;Principal;ASSOCIACAO CULTURAL E RECREATIVA ITUACUENSE ACRI;BA;VITORIA DA CONQUISTA;131551167;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;12/11/2016;NAO;3724.40;PREVIDENCIARIO
42.696.740/0001-54;Pessoa jurídica;Principal;ASSOCIACAO CULTURAL E RECREATIVA ITUACUENSE ACRI;BA;VITORIA DA CONQUISTA;395393167;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;19/03/2011;SIM;19335.43;PREVIDENCIARIO
42.696.740/0001-54;Pessoa jurídica;Principal;ASSOCIACAO CULTURAL E RECREATIVA ITUACUENSE ACRI;BA;VITORIA DA CONQUISTA;395393205;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;19/03/2011;SIM;23098.40;PREVIDENCIARIO
15.154.313/0001-71;Pessoa jurídica;Principal;CLUBE PORTUGUES DA BAHIA;BA;BAHIA;308274873;Em cobrança;PARCELAMENTO RESCINDIDO;OUTROS;01/08/1993;SIM;13641.15;PREVIDENCIARIO
15.154.313/0001-71;Pessoa jurídica;Principal;CLUBE PORTUGUES DA BAHIA;BA;BAHIA;318790475;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;11/11/1996;SIM;105623.36;PREVIDENCIARIO
15.131.162/0001-36;Pessoa jurídica;Principal;CLUBE BAHIANO DE TENIS;BA;BAHIA;326154396;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;12/03/1999;SIM;174952.29;PREVIDENCIARIO
14.615.264/0001-64;Pessoa jurídica;Principal;CLUBE DOS QUARENTA;BA;BAHIA;390177318;Em cobrança;PRE AJUIZAMENTO / DISTRIBUICAO (ELETRONICO/AUTOMATICO);OUTROS;24/01/2011;NAO;53860.90;PREVIDENCIARIO
13.225.651/0001-21;Pessoa jurídica;Principal;FLUMINENSE DE FEIRA FUTEBOL CLUBE;BA;FEIRA DE SANTANA;353933775;Benefício Fiscal;PARCELAMENTO CONVENCIONAL MANUAL;OUTROS;12/09/2002;NAO;21002.74;PREVIDENCIARIO
