CPF_CNPJ;TIPO_PESSOA;TIPO_DEVEDOR;NOME_DEVEDOR;UF_UNIDADE_RESPONSAVEL;UNIDADE_RESPONSAVEL;NUMERO_INSCRICAO;TIPO_SITUACAO_INSCRICAO;SITUACAO_INSCRICAO;RECEITA_PRINCIPAL;DATA_INSCRICAO;INDICADOR_AJUIZADO;VALOR_CONSOLIDADO;ARQUIVO_ORIGEM
25.871.971/0001-38;Pessoa jurídica;PRINCIPAL;VARGINHA TENIS CLUBE;MG;VARGINHA;6051501367052;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;06/11/2015;NAO;2922.85;NAO_PREVIDENCIARIO
25.871.971/0001-38;Pessoa jurídica;PRINCIPAL;VARGINHA TENIS CLUBE;MG;VARGINHA;6051700069477;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;13/01/2017;NAO;3201.85;NAO_PREVIDENCIARIO
25.871.971/0001-38;Pessoa jurídica;PRINCIPAL;VARGINHA TENIS CLUBE;MG;VARGINHA;6051500342528;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;19/03/2015;SIM;1793.36;NAO_PREVIDENCIARIO
25.871.971/0001-38;Pessoa jurídica;PRINCIPAL;VARGINHA TENIS CLUBE;MG;VARGINHA;6029600850383;Em cobrança;ATIVA COM AJUIZAMENTO A SER PROSSEGUIDO;Receita da dívida ativa - IRRF;17/09/1996;SIM;420431.01;NAO_PREVIDENCIARIO
25.871.971/0001-38;Pessoa jurídica;PRINCIPAL;VARGINHA TENIS CLUBE;MG;VARGINHA;6051500342285;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;19/03/2015;SIM;2313.20;NAO_PREVIDENCIARIO
25.871.971/0001-38;Pessoa jurídica;PRINCIPAL;VARGINHA TENIS CLUBE;MG;VARGINHA;6029700188488;Em cobrança;ATIVA COM AJUIZAMENTO A SER PROSSEGUIDO;Receita da dívida ativa - IRRF;14/03/1997;SIM;169761.73;NAO_PREVIDENCIARIO
25.871.971/0001-38;Pessoa jurídica;PRINCIPAL;VARGINHA TENIS CLUBE;MG;VARGINHA;6071900808200;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - PIS;08/04/2019;NAO;2096.83;NAO_PREVIDENCIARIO
21.028.469/0001-09;Pessoa jurídica;PRINCIPAL;IPATINGA FUTEBOL CLUBE;MG;IPATINGA;6050300290810;Benefício Fiscal;ATIVA AJUIZADA EXIGIBILIDADE CREDITO SUSPENSA-PARC TIMEMANIA CLUBES;Receita da dívida ativa - Multa - CLT;09/07/2003;SIM;7399.65;NAO_PREVIDENCIARIO
25.871.971/0001-38;Pessoa jurídica;PRINCIPAL;VARGINHA TENIS CLUBE;MG;VARGINHA;6050100858227;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;16/08/2001;SIM;8226.98;NAO_PREVIDENCIARIO
25.445.420/0001-02;Pessoa jurídica;PRINCIPAL;CLUBE SIRIO LIBANES DE UBERABA;MG;UBERABA;6071300060043;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - PIS;14/03/2013;SIM;16598.06;NAO_PREVIDENCIARIO
21.028.469/0001-09;Pessoa jurídica;PRINCIPAL;IPATINGA FUTEBOL CLUBE;MG;IPATINGA;6051900231030;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - Multa - CLT;22/03/2019;NAO;2066.70;NAO_PREVIDENCIARIO
25.871.971/0001-38;Pessoa jurídica;PRINCIPAL;VARGINHA TENIS CLUBE;MG;VARGINHA;6051601093957;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;07/10/2016;NAO;2368.78;NAO_PREVIDENCIARIO
25.871.971/0001-38;Pessoa jurídica;PRINCIPAL;VARGINHA TENIS CLUBE;MG;VARGINHA;6071500675211;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - PIS;04/12/2015;NAO;2879.60;NAO_PREVIDENCIARIO
21.028.469/0001-09;Pessoa jurídica;PRINCIPAL;IPATINGA FUTEBOL CLUBE;MG;IPATINGA;6020501010855;Benefício Fiscal;ATIVA AJUIZADA EXIGIBILIDADE CREDITO SUSPENSA-PARC TIMEMANIA CLUBES;Receita da dívida ativa - IRRF;25/04/2005;SIM;3937599.85;NAO_PREVIDENCIARIO
25.871.971/0001-38;Pessoa jurídica;PRINCIPAL;VARGINHA TENIS CLUBE;MG;VARGINHA;6051500342102;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;19/03/2015;SIM;3744.40;NAO_PREVIDENCIARIO
01.880.549/0001-80;Pessoa jurídica;PRINCIPAL;RECREAR LTDA;MG;UBERABA;6061500968092;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;08/05/2015;NAO;1429.47;NAO_PREVIDENCIARIO
25.871.971/0001-38;Pessoa jurídica;PRINCIPAL;VARGINHA TENIS CLUBE;MG;VARGINHA;6051800233562;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;09/03/2018;NAO;3814.20;NAO_PREVIDENCIARIO
21.028.469/0001-09;Pessoa jurídica;PRINCIPAL;IPATINGA FUTEBOL CLUBE;MG;IPATINGA;6060501521549;Benefício Fiscal;ATIVA NAO AJUIZ. EXIGIBIL. CREDITO SUSPENSA-PARC TIMEMANIA CLUBES;Receita da dívida ativa - CPMF;25/04/2005;NAO;4527.31;NAO_PREVIDENCIARIO
25.445.420/0001-02;Pessoa jurídica;PRINCIPAL;CLUBE SIRIO LIBANES DE UBERABA;MG;UBERABA;6051100452962;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;04/05/2011;NAO;2651.06;NAO_PREVIDENCIARIO
17.842.139/0001-85;Pessoa jurídica;PRINCIPAL;AUTOMOVEL CLUBE DE VARGINHA;MG;VARGINHA;6050901123845;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;06/11/2009;SIM;2562.52;NAO_PREVIDENCIARIO
24.012.627/0001-20;Pessoa jurídica;PRINCIPAL;ACADEMIA DE NATACAO FLIPPER LTDA;MG;MINAS GERAIS;6061906310983;Em cobrança;ATIVA EM COBRANCA;R D Ativa - Multa Isolada;18/11/2019;NAO;3769.45;NAO_PREVIDENCIARIO
21.355.581/0001-54;Pessoa jurídica;PRINCIPAL;LIGA SANFRANCISCANA DE DESPORTOS;MG;MONTES CLAROS;6060601292797;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;03/07/2006;NAO;4336.05;NAO_PREVIDENCIARIO
00.771.590/0001-56;Pessoa jurídica;PRINCIPAL;TROPICAL CLUBE DE MINAS GERAIS;MG;MINAS GERAIS;6050901226067;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;26/11/2009;SIM;4586.97;NAO_PREVIDENCIARIO
00.771.590/0001-56;Pessoa jurídica;PRINCIPAL;TROPICAL CLUBE DE MINAS GERAIS;MG;MINAS GERAIS;6050901226148;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;26/11/2009;SIM;5150.83;NAO_PREVIDENCIARIO
17.309.394/0001-67;Pessoa jurídica;PRINCIPAL;INTERPASS CLUB INTERNATIONAL VACATION PASSPORT CLUB;MG;MINAS GERAIS;6050000087520;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;23/03/2000;SIM;599.67;NAO_PREVIDENCIARIO
00.771.590/0001-56;Pessoa jurídica;PRINCIPAL;TROPICAL CLUBE DE MINAS GERAIS;MG;MINAS GERAIS;6051000121239;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;22/01/2010;SIM;4309.63;NAO_PREVIDENCIARIO
17.309.394/0001-67;Pessoa jurídica;PRINCIPAL;INTERPASS CLUB INTERNATIONAL VACATION PASSPORT CLUB;MG;MINAS GERAIS;6050100262146;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;30/04/2001;SIM;914.92;NAO_PREVIDENCIARIO
17.309.394/0001-67;Pessoa jurídica;PRINCIPAL;INTERPASS CLUB INTERNATIONAL VACATION PASSPORT CLUB;MG;MINAS GERAIS;6050300091531;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;27/05/2003;SIM;489.21;NAO_PREVIDENCIARIO
00.771.590/0001-56;Pessoa jurídica;PRINCIPAL;TROPICAL CLUBE DE MINAS GERAIS;MG;MINAS GERAIS;6020600982065;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - IRRF;19/07/2006;SIM;16938.54;NAO_PREVIDENCIARIO
00.771.590/0001-56;Pessoa jurídica;PRINCIPAL;TROPICAL CLUBE DE MINAS GERAIS;MG;MINAS GERAIS;6050800355066;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;21/02/2008;SIM;4608.43;NAO_PREVIDENCIARIO
17.309.394/0001-67;Pessoa jurídica;PRINCIPAL;INTERPASS CLUB INTERNATIONAL VACATION PASSPORT CLUB;MG;MINAS GERAIS;6050200366709;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;16/09/2002;SIM;5193.04;NAO_PREVIDENCIARIO
17.309.394/0001-67;Pessoa jurídica;PRINCIPAL;INTERPASS CLUB INTERNATIONAL VACATION PASSPORT CLUB;MG;MINAS GERAIS;6050100738086;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;01/08/2001;SIM;7584.25;NAO_PREVIDENCIARIO
18.262.345/0001-89;Pessoa jurídica;PRINCIPAL;ARVOREDO ESPORTE CLUBE;MG;MINAS GERAIS;6061802521830;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;29/03/2018;NAO;2270.84;NAO_PREVIDENCIARIO
00.771.590/0001-56;Pessoa jurídica;PRINCIPAL;TROPICAL CLUBE DE MINAS GERAIS;MG;MINAS GERAIS;6061904226772;Em cobrança;ATIVA EM COBRANCA;R D Ativa - Multa Isolada;12/07/2019;NAO;7321.38;NAO_PREVIDENCIARIO
17.309.394/0001-67;Pessoa jurídica;PRINCIPAL;INTERPASS CLUB INTERNATIONAL VACATION PASSPORT CLUB;MG;MINAS GERAIS;6050300091701;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;27/05/2003;SIM;13028.44;NAO_PREVIDENCIARIO
01.135.630/0001-36;Pessoa jurídica;PRINCIPAL;PALMEIRINHA ESPORTE CLUBE;MG;UBERABA;6029700426508;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - IRRF;11/06/1997;SIM;81869.98;NAO_PREVIDENCIARIO
18.252.494/0001-67;Pessoa jurídica;PRINCIPAL;ALFENENSE FUTEBOL CLUBE;MG;VARGINHA;6059400198404;Benefício Fiscal;ATIVA AJUIZADA PARC LEI 11941/09 ART 1-DIVIDAS SEM PARCEL. ANTERIOR;Receita da dívida ativa - Multa - CLT;08/09/1994;SIM;1850.68;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6029800638973;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - IRRF;11/11/1998;SIM;1786779.49;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6071400023204;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - PIS - Retenção na fonte;14/02/2014;SIM;27115.02;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6051000210843;Benefício Fiscal;ATIVA NAO AJUIZAVEL NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;12/02/2010;NAO;17460.63;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6061102987887;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Rec. dív. ativa - Ret. contrib. pagam. PJ a PJ de dir. priv.;29/12/2011;SIM;117647.56;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6051200334104;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;26/04/2012;SIM;3750.06;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6050101107705;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;12/03/2001;SIM;156484.15;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6020800538525;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - IRRF;11/12/2008;SIM;409663.87;NAO_PREVIDENCIARIO
01.529.944/0001-13;Pessoa jurídica;PRINCIPAL;ACADEMIA OURO PRETO TENIS CLUBE DE JIU JITSU;MG;MINAS GERAIS;6061906808035;Em cobrança;ATIVA EM COBRANCA;R D Ativa - Multa Isolada;02/12/2019;NAO;1753.12;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6071400024600;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - PIS;14/02/2014;SIM;19226.54;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6050501097308;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;17/05/2005;SIM;1268.68;NAO_PREVIDENCIARIO
20.945.762/0001-78;Pessoa jurídica;PRINCIPAL;CENTRO POLIESPORTIVO TOCA DO TAMANDUA;MG;MINAS GERAIS;6051101352520;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;20/12/2011;NAO;1527.68;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6029800619758;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - IRRF;09/11/1998;SIM;1255289.46;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6071400024359;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - PIS;14/02/2014;SIM;1307606.82;NAO_PREVIDENCIARIO
20.945.762/0001-78;Pessoa jurídica;PRINCIPAL;CENTRO POLIESPORTIVO TOCA DO TAMANDUA;MG;MINAS GERAIS;6050800216295;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;21/02/2008;SIM;9713.50;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6020600709563;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - IRRF;19/07/2006;SIM;8465609.59;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6061400822444;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - COFINS;07/03/2014;SIM;10463062.34;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6071400023115;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - PIS;14/02/2014;SIM;1249826.89;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6021400048600;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - IRRF;14/02/2014;SIM;23156901.07;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6071400024430;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - PIS;14/02/2014;SIM;2456242.00;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6050501099009;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;17/05/2005;SIM;34611.07;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6061300146455;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - COFINS;05/03/2013;SIM;17840852.71;NAO_PREVIDENCIARIO
20.945.762/0001-78;Pessoa jurídica;PRINCIPAL;CENTRO POLIESPORTIVO TOCA DO TAMANDUA;MG;MINAS GERAIS;6051000160560;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;01/02/2010;NAO;5592.37;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6029800573901;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - IRRF;04/11/1998;SIM;6465335.13;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6020700037206;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - IRRF;24/01/2007;SIM;2259790.04;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6059900684464;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;01/09/1999;SIM;152802.50;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6061400113397;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - COFINS;14/02/2014;SIM;260491.86;NAO_PREVIDENCIARIO
05.705.668/0001-58;Pessoa jurídica;PRINCIPAL;SENISOCRAM LTDA;MG;MINAS GERAIS;6021101309223;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - IRPJ;29/12/2011;NAO;6782.89;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6071100615653;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - PIS;29/12/2011;SIM;2826667.42;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6050501098460;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;17/05/2005;SIM;54402.32;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6020600709482;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - IRRF;19/07/2006;SIM;7227476.92;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6079600079411;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - PIS;18/12/1996;SIM;495813.87;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6021401520450;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - IRRF;30/04/2014;SIM;7309204.75;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6051800274323;Benefício Fiscal;ATIVA NAO AJUIZAVEL NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;20/04/2018;NAO;48292.44;NAO_PREVIDENCIARIO
05.705.668/0001-58;Pessoa jurídica;PRINCIPAL;SENISOCRAM LTDA;MG;MINAS GERAIS;6020600678404;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - IRPJ;19/07/2006;SIM;11416.95;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6071400023034;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - PIS;14/02/2014;SIM;428626.14;NAO_PREVIDENCIARIO
21.238.464/0001-00;Pessoa jurídica;PRINCIPAL;SOCIEDADE ESPORTIVA LUIZOTE;MG;UBERLANDIA;6061802011556;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;29/03/2018;NAO;1272.04;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6061400111939;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - COFINS;14/02/2014;SIM;1974278.11;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6051800274242;Benefício Fiscal;ATIVA NAO AJUIZAVEL NEGOCIADA NO SISPAR;Receita da dívida ativa - Multa - CLT;20/04/2018;NAO;51734.16;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6061102216961;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - COFINS;06/09/2011;SIM;3983000.82;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6061400112315;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - CSLL - Retenção na fonte;14/02/2014;SIM;49655.89;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6061102987968;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - COFINS;29/12/2011;SIM;13022158.93;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6071400024510;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - PIS;14/02/2014;SIM;27863.44;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6079800492088;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - PIS;13/11/1998;SIM;252899.60;NAO_PREVIDENCIARIO
20.945.762/0001-78;Pessoa jurídica;PRINCIPAL;CENTRO POLIESPORTIVO TOCA DO TAMANDUA;MG;MINAS GERAIS;6050800243187;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - Multa - CLT;21/02/2008;SIM;8450.38;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6071400152608;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - PIS;07/03/2014;SIM;2323698.56;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6029900784718;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - IRRF;06/05/1999;SIM;100354.06;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6020600709644;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - IRRF;19/07/2006;SIM;2757139.39;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6061400112587;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - COFINS;14/02/2014;SIM;4699084.87;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6021401610280;Benefício Fiscal;ATIVA NAO AJUIZAVEL NEGOCIADA NO SISPAR;Receita da dívida ativa - IRRF;19/09/2014;NAO;1422185.74;NAO_PREVIDENCIARIO
17.217.977/0001-68;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO MINEIRO;MG;MINAS GERAIS;6021400051902;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - IRRF;14/02/2014;SIM;26880814.69;NAO_PREVIDENCIARIO
25.659.830/0001-56;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO VARGENSE;MG;VARGINHA;6060601809323;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;03/07/2006;NAO;1103.16;NAO_PREVIDENCIARIO
26.134.379/0001-16;Pessoa jurídica;PRINCIPAL;INSTITUTO JUIZFORANO DE PESQUISA ELABORACAO DE PROJETOS PLANOS INTEGRADOS E PRATICAS ESPORTIVAS E SOCIAIS;MG;JUIZ DE FORA;6061800803153;Em cobrança;ATIVA A SER AJUIZADA;R D Ativa - Multa Isolada;29/03/2018;NAO;1748.70;NAO_PREVIDENCIARIO
